Player Name,Position,Touches,Shots,Progressive Carries,Interceptions,fThird Passes,Successful fThird Passes%,Crosses,Successful Crosses%,Ground Duels,gDuels Won%
Sepp van den Berg,DEF,56.61514683153014,0.6955177743431221,3.0950540958268933,0.2782071097372488,5.668469860896445,0.7607361963190185,1.4258114374034003,0.2439024390243902,3.999227202472952,0.417391304347826
Vitaly Janelt,MID,52.546337157987644,0.5560458958517212,2.502206531332745,0.3177405119152692,4.964695498676081,0.752,1.1120917917034423,0.3214285714285714,3.6142983230361874,0.4725274725274725
Yehor Yarmoliuk,MID,63.4119278779473,0.5617198335644937,7.427184466019418,0.49930651872399445,16.97642163661581,0.7316176470588235,1.2482662968099862,0.05,12.295423023578364,0.4467005076142132
Yoane Wissa,FWD,31.363170481721898,2.767338571916638,5.534677143833276,0.7072087461564742,19.586607447898874,0.7409733124018838,0.8609497779296208,0.1428571428571428,8.916979842842501,0.5827586206896552
Carlos Baleba,MID,61.92134831460674,1.4831460674157304,1.8876404494382024,0.2696629213483146,5.662921348314607,0.7857142857142857,0.40449438202247195,0.0833333333333333,3.6067415730337076,0.3925233644859813
Danny Welbeck,FWD,33.54853911404335,2.5447690857681433,5.640904806786051,1.3996229971724787,11.748350612629594,0.4801444043321299,0.3393025447690858,0.125,4.665409990574929,0.6636363636363637
Georginio Rutter,MID,39.921968787515006,2.701080432172869,3.943577430972389,0.27010804321728693,7.9951980792316935,0.7567567567567568,1.134453781512605,0.2857142857142857,5.402160864345738,0.41
Jack Hinshelwood,MID,59.57746478873239,0.8775731310942578,4.777898158179848,0.6338028169014085,6.094257854821235,0.84,0.04875406283856988,0.0,3.4615384615384617,0.5352112676056338
Jan Paul van Hecke,DEF,80.44947617438324,0.5170665765461304,3.2544778641432917,0.48665089557282865,2.342007434944238,0.5844155844155844,0.0,0.0,1.429537005745184,0.6170212765957447
João Pedro,FWD,48.70967741935484,2.1658986175115205,4.6082949308755765,0.6451612903225806,13.317972350230415,0.8027681660899654,1.751152073732719,0.2631578947368421,10.32258064516129,0.5446428571428571
Joël Veltman,DEF,63.143025309005296,0.31783402001177163,21.453796350794587,2.3307828134196584,43.54326074161271,0.8722627737226277,1.1653914067098292,0.1363636363636363,9.164214243672749,0.6358381502890174
Kaoru Mitoma,FWD,51.03911042944785,1.9670245398773005,7.902607361963191,0.7246932515337423,13.044478527607362,0.7037037037037037,2.622699386503067,0.3289473684210526,7.833588957055214,0.5330396475770925
Lewis Dunk,DEF,92.9380700912146,0.5184829572731637,7.301968314930388,0.7777244359097455,15.684109457513202,0.7851239669421488,1.8578972635621698,0.2093023255813953,6.9131060969755165,0.5625
Mats Wieffer,MID,80.98214285714286,0.8035714285714285,12.5,1.9642857142857142,22.767857142857142,0.6823529411764706,1.9642857142857142,0.0454545454545454,8.571428571428571,0.625
Pervis Estupiñán,DEF,74.9438202247191,1.048689138576779,4.269662921348314,0.33707865168539325,16.367041198501873,0.8306636155606407,0.9737827715355805,0.3846153846153846,4.906367041198502,0.465648854961832
Simon Adingra,MID,48.8359303391384,2.722273143904675,14.353803849679192,0.41246562786434465,35.71952337305225,0.8175519630484989,3.299725022914757,0.225,14.436296975252061,0.4228571428571429
Yankuba Minteh,MID,45.56219445953286,1.6621401412275938,5.426398696360673,0.9777294948397609,12.51493753394894,0.6953125,1.075502444323737,0.2727272727272727,10.070613796849539,0.5
Yasin Ayari,MID,59.96948118006104,1.281790437436419,3.3875890132248223,0.595116988809766,8.789420142421159,0.8072916666666666,0.7324516785350966,0.3125,6.958290946083418,0.4934210526315789
Cole Palmer,MID,56.478873239436616,3.5492957746478875,3.267605633802817,0.36619718309859156,2.507042253521127,0.4943820224719101,0.0,0.0,0.8450704225352113,0.5333333333333333
